,runname,query_id,metric,value
4596,dl-19-official-input.idst_bert_p2.gz,104861,pndcg@10,1.0
4597,dl-19-official-input.idst_bert_p2.gz,1055865,pndcg@10,0.0
4598,dl-19-official-input.idst_bert_p2.gz,1056204,pndcg@10,0.0
4599,dl-19-official-input.idst_bert_p2.gz,1059231,pndcg@10,0.0
4600,dl-19-official-input.idst_bert_p2.gz,1063750,pndcg@10,0.8111996868590339
4601,dl-19-official-input.idst_bert_p2.gz,1103528,pndcg@10,0.0
4602,dl-19-official-input.idst_bert_p2.gz,1103812,pndcg@10,0.8671630973123801
4603,dl-19-official-input.idst_bert_p2.gz,1104031,pndcg@10,0.0
4604,dl-19-official-input.idst_bert_p2.gz,1104492,pndcg@10,0.0
4605,dl-19-official-input.idst_bert_p2.gz,1105095,pndcg@10,0.0
4606,dl-19-official-input.idst_bert_p2.gz,1105103,pndcg@10,0.0
4607,dl-19-official-input.idst_bert_p2.gz,1106007,pndcg@10,0.9728531633524583
4608,dl-19-official-input.idst_bert_p2.gz,1106293,pndcg@10,0.0
4609,dl-19-official-input.idst_bert_p2.gz,1107988,pndcg@10,0.0
4610,dl-19-official-input.idst_bert_p2.gz,1108100,pndcg@10,0.0
4611,dl-19-official-input.idst_bert_p2.gz,1108307,pndcg@10,0.0
4612,dl-19-official-input.idst_bert_p2.gz,1108939,pndcg@10,0.0
4613,dl-19-official-input.idst_bert_p2.gz,11096,pndcg@10,0.0
4614,dl-19-official-input.idst_bert_p2.gz,1109818,pndcg@10,0.0
4615,dl-19-official-input.idst_bert_p2.gz,1110199,pndcg@10,0.94480813978126
4616,dl-19-official-input.idst_bert_p2.gz,1111546,pndcg@10,0.0
4617,dl-19-official-input.idst_bert_p2.gz,1111906,pndcg@10,0.0
4618,dl-19-official-input.idst_bert_p2.gz,1112341,pndcg@10,0.9693165036065889
4619,dl-19-official-input.idst_bert_p2.gz,1112389,pndcg@10,0.0
4620,dl-19-official-input.idst_bert_p2.gz,1113437,pndcg@10,0.7847804820012346
4621,dl-19-official-input.idst_bert_p2.gz,1114563,pndcg@10,0.0
4622,dl-19-official-input.idst_bert_p2.gz,1114646,pndcg@10,0.9582126026602016
4623,dl-19-official-input.idst_bert_p2.gz,1114819,pndcg@10,1.0
4624,dl-19-official-input.idst_bert_p2.gz,1115392,pndcg@10,0.0
4625,dl-19-official-input.idst_bert_p2.gz,1115569,pndcg@10,0.0
4626,dl-19-official-input.idst_bert_p2.gz,1115776,pndcg@10,0.9681435968612995
4627,dl-19-official-input.idst_bert_p2.gz,1116052,pndcg@10,0.0
4628,dl-19-official-input.idst_bert_p2.gz,1116341,pndcg@10,0.0
4629,dl-19-official-input.idst_bert_p2.gz,1117099,pndcg@10,1.0
4630,dl-19-official-input.idst_bert_p2.gz,1117346,pndcg@10,0.0
4631,dl-19-official-input.idst_bert_p2.gz,1117387,pndcg@10,0.0
4632,dl-19-official-input.idst_bert_p2.gz,1119058,pndcg@10,0.0
4633,dl-19-official-input.idst_bert_p2.gz,1119075,pndcg@10,0.0
4634,dl-19-official-input.idst_bert_p2.gz,1119092,pndcg@10,0.0
4635,dl-19-official-input.idst_bert_p2.gz,1119729,pndcg@10,0.0
4636,dl-19-official-input.idst_bert_p2.gz,1119827,pndcg@10,0.0
4637,dl-19-official-input.idst_bert_p2.gz,1120447,pndcg@10,0.0
4638,dl-19-official-input.idst_bert_p2.gz,1120868,pndcg@10,0.0
4639,dl-19-official-input.idst_bert_p2.gz,1121166,pndcg@10,0.0
4640,dl-19-official-input.idst_bert_p2.gz,1121276,pndcg@10,0.0
4641,dl-19-official-input.idst_bert_p2.gz,1121402,pndcg@10,1.0
4642,dl-19-official-input.idst_bert_p2.gz,1121709,pndcg@10,0.9835887501275961
4643,dl-19-official-input.idst_bert_p2.gz,1121986,pndcg@10,0.0
4644,dl-19-official-input.idst_bert_p2.gz,1122461,pndcg@10,0.0
4645,dl-19-official-input.idst_bert_p2.gz,1123581,pndcg@10,0.0
4646,dl-19-official-input.idst_bert_p2.gz,1124145,pndcg@10,0.0
4647,dl-19-official-input.idst_bert_p2.gz,1124210,pndcg@10,0.9103312270856533
4648,dl-19-official-input.idst_bert_p2.gz,1124464,pndcg@10,0.0
4649,dl-19-official-input.idst_bert_p2.gz,1124979,pndcg@10,0.0
4650,dl-19-official-input.idst_bert_p2.gz,1125225,pndcg@10,0.0
4651,dl-19-official-input.idst_bert_p2.gz,1126206,pndcg@10,0.0
4652,dl-19-official-input.idst_bert_p2.gz,1126813,pndcg@10,0.0
4653,dl-19-official-input.idst_bert_p2.gz,1126814,pndcg@10,0.0
4654,dl-19-official-input.idst_bert_p2.gz,1127622,pndcg@10,0.0
4655,dl-19-official-input.idst_bert_p2.gz,1127893,pndcg@10,0.0
4656,dl-19-official-input.idst_bert_p2.gz,1128373,pndcg@10,0.0
4657,dl-19-official-input.idst_bert_p2.gz,1128856,pndcg@10,0.0
4658,dl-19-official-input.idst_bert_p2.gz,1129237,pndcg@10,0.938349616598346
4659,dl-19-official-input.idst_bert_p2.gz,1129828,pndcg@10,0.0
4660,dl-19-official-input.idst_bert_p2.gz,1132213,pndcg@10,0.0
4661,dl-19-official-input.idst_bert_p2.gz,1133167,pndcg@10,0.8634859029660377
4662,dl-19-official-input.idst_bert_p2.gz,1133249,pndcg@10,0.0
4663,dl-19-official-input.idst_bert_p2.gz,1133328,pndcg@10,0.0
4664,dl-19-official-input.idst_bert_p2.gz,1133418,pndcg@10,0.0
4665,dl-19-official-input.idst_bert_p2.gz,1134138,pndcg@10,0.0
4666,dl-19-official-input.idst_bert_p2.gz,1134463,pndcg@10,0.0
4667,dl-19-official-input.idst_bert_p2.gz,1134787,pndcg@10,0.0
4668,dl-19-official-input.idst_bert_p2.gz,1135377,pndcg@10,0.0
4669,dl-19-official-input.idst_bert_p2.gz,1136427,pndcg@10,0.0
4670,dl-19-official-input.idst_bert_p2.gz,117831,pndcg@10,0.0
4671,dl-19-official-input.idst_bert_p2.gz,130510,pndcg@10,0.9753373588577333
4672,dl-19-official-input.idst_bert_p2.gz,131651,pndcg@10,0.0
4673,dl-19-official-input.idst_bert_p2.gz,131843,pndcg@10,1.0
4674,dl-19-official-input.idst_bert_p2.gz,133358,pndcg@10,0.0
4675,dl-19-official-input.idst_bert_p2.gz,138632,pndcg@10,0.0
4676,dl-19-official-input.idst_bert_p2.gz,146187,pndcg@10,0.8265537448324047
4677,dl-19-official-input.idst_bert_p2.gz,148538,pndcg@10,0.8409241153668173
4678,dl-19-official-input.idst_bert_p2.gz,156493,pndcg@10,0.8608908421401924
4679,dl-19-official-input.idst_bert_p2.gz,165633,pndcg@10,0.0
4680,dl-19-official-input.idst_bert_p2.gz,168216,pndcg@10,0.9368248167536357
4681,dl-19-official-input.idst_bert_p2.gz,180442,pndcg@10,0.0
4682,dl-19-official-input.idst_bert_p2.gz,182539,pndcg@10,0.9191677261551537
4683,dl-19-official-input.idst_bert_p2.gz,183378,pndcg@10,1.0
4684,dl-19-official-input.idst_bert_p2.gz,190044,pndcg@10,0.0
4685,dl-19-official-input.idst_bert_p2.gz,19335,pndcg@10,0.8262970433430504
4686,dl-19-official-input.idst_bert_p2.gz,194013,pndcg@10,0.0
4687,dl-19-official-input.idst_bert_p2.gz,199143,pndcg@10,0.0
4688,dl-19-official-input.idst_bert_p2.gz,203318,pndcg@10,0.0
4689,dl-19-official-input.idst_bert_p2.gz,20455,pndcg@10,0.0
4690,dl-19-official-input.idst_bert_p2.gz,207786,pndcg@10,0.8864272400267907
4691,dl-19-official-input.idst_bert_p2.gz,240053,pndcg@10,0.0
4692,dl-19-official-input.idst_bert_p2.gz,25129,pndcg@10,0.0
4693,dl-19-official-input.idst_bert_p2.gz,264014,pndcg@10,0.9757533847468887
4694,dl-19-official-input.idst_bert_p2.gz,264403,pndcg@10,0.0
4695,dl-19-official-input.idst_bert_p2.gz,277780,pndcg@10,0.0
4696,dl-19-official-input.idst_bert_p2.gz,278813,pndcg@10,0.0
4697,dl-19-official-input.idst_bert_p2.gz,287683,pndcg@10,0.0
4698,dl-19-official-input.idst_bert_p2.gz,291865,pndcg@10,0.0
4699,dl-19-official-input.idst_bert_p2.gz,292906,pndcg@10,0.0
4700,dl-19-official-input.idst_bert_p2.gz,301524,pndcg@10,0.0
4701,dl-19-official-input.idst_bert_p2.gz,306076,pndcg@10,0.0
4702,dl-19-official-input.idst_bert_p2.gz,315637,pndcg@10,0.0
4703,dl-19-official-input.idst_bert_p2.gz,321441,pndcg@10,0.0
4704,dl-19-official-input.idst_bert_p2.gz,324211,pndcg@10,0.0
4705,dl-19-official-input.idst_bert_p2.gz,335594,pndcg@10,0.0
4706,dl-19-official-input.idst_bert_p2.gz,351697,pndcg@10,0.0
4707,dl-19-official-input.idst_bert_p2.gz,359349,pndcg@10,0.831425602695901
4708,dl-19-official-input.idst_bert_p2.gz,364142,pndcg@10,0.0
4709,dl-19-official-input.idst_bert_p2.gz,398483,pndcg@10,0.0
4710,dl-19-official-input.idst_bert_p2.gz,405717,pndcg@10,0.7090533447468704
4711,dl-19-official-input.idst_bert_p2.gz,40578,pndcg@10,0.0
4712,dl-19-official-input.idst_bert_p2.gz,421756,pndcg@10,0.0
4713,dl-19-official-input.idst_bert_p2.gz,423273,pndcg@10,0.0
4714,dl-19-official-input.idst_bert_p2.gz,427578,pndcg@10,0.0
4715,dl-19-official-input.idst_bert_p2.gz,432930,pndcg@10,0.0
4716,dl-19-official-input.idst_bert_p2.gz,433234,pndcg@10,0.0
4717,dl-19-official-input.idst_bert_p2.gz,436600,pndcg@10,0.0
4718,dl-19-official-input.idst_bert_p2.gz,443396,pndcg@10,0.8385465274895063
4719,dl-19-official-input.idst_bert_p2.gz,451602,pndcg@10,0.8384527884789301
4720,dl-19-official-input.idst_bert_p2.gz,452431,pndcg@10,0.0
4721,dl-19-official-input.idst_bert_p2.gz,474735,pndcg@10,0.0
4722,dl-19-official-input.idst_bert_p2.gz,478605,pndcg@10,0.0
4723,dl-19-official-input.idst_bert_p2.gz,47923,pndcg@10,0.6155288946073197
4724,dl-19-official-input.idst_bert_p2.gz,479871,pndcg@10,0.0
4725,dl-19-official-input.idst_bert_p2.gz,489204,pndcg@10,0.820562629463639
4726,dl-19-official-input.idst_bert_p2.gz,490595,pndcg@10,0.7362588625602311
4727,dl-19-official-input.idst_bert_p2.gz,494835,pndcg@10,0.0
4728,dl-19-official-input.idst_bert_p2.gz,499920,pndcg@10,0.0
4729,dl-19-official-input.idst_bert_p2.gz,500575,pndcg@10,0.0
4730,dl-19-official-input.idst_bert_p2.gz,502261,pndcg@10,0.0
4731,dl-19-official-input.idst_bert_p2.gz,507445,pndcg@10,0.0
4732,dl-19-official-input.idst_bert_p2.gz,523270,pndcg@10,0.0
4733,dl-19-official-input.idst_bert_p2.gz,527433,pndcg@10,0.8354766888670585
4734,dl-19-official-input.idst_bert_p2.gz,53175,pndcg@10,0.0
4735,dl-19-official-input.idst_bert_p2.gz,532603,pndcg@10,0.0
4736,dl-19-official-input.idst_bert_p2.gz,541571,pndcg@10,0.0
4737,dl-19-official-input.idst_bert_p2.gz,551040,pndcg@10,0.0
4738,dl-19-official-input.idst_bert_p2.gz,554515,pndcg@10,0.0
4739,dl-19-official-input.idst_bert_p2.gz,564054,pndcg@10,0.0
4740,dl-19-official-input.idst_bert_p2.gz,573724,pndcg@10,0.864074017376377
4741,dl-19-official-input.idst_bert_p2.gz,574575,pndcg@10,0.0
4742,dl-19-official-input.idst_bert_p2.gz,588587,pndcg@10,0.0
4743,dl-19-official-input.idst_bert_p2.gz,600573,pndcg@10,0.0
4744,dl-19-official-input.idst_bert_p2.gz,60235,pndcg@10,0.0
4745,dl-19-official-input.idst_bert_p2.gz,634428,pndcg@10,0.0
4746,dl-19-official-input.idst_bert_p2.gz,645693,pndcg@10,0.0
4747,dl-19-official-input.idst_bert_p2.gz,646207,pndcg@10,0.0
4748,dl-19-official-input.idst_bert_p2.gz,654723,pndcg@10,0.0
4749,dl-19-official-input.idst_bert_p2.gz,662372,pndcg@10,0.0
4750,dl-19-official-input.idst_bert_p2.gz,671071,pndcg@10,0.0
4751,dl-19-official-input.idst_bert_p2.gz,67262,pndcg@10,0.0
4752,dl-19-official-input.idst_bert_p2.gz,691330,pndcg@10,0.0
4753,dl-19-official-input.idst_bert_p2.gz,694342,pndcg@10,0.0
4754,dl-19-official-input.idst_bert_p2.gz,705609,pndcg@10,0.0
4755,dl-19-official-input.idst_bert_p2.gz,706080,pndcg@10,0.0
4756,dl-19-official-input.idst_bert_p2.gz,710347,pndcg@10,0.0
4757,dl-19-official-input.idst_bert_p2.gz,714453,pndcg@10,0.0
4758,dl-19-official-input.idst_bert_p2.gz,719381,pndcg@10,0.0
4759,dl-19-official-input.idst_bert_p2.gz,744366,pndcg@10,0.0
4760,dl-19-official-input.idst_bert_p2.gz,747511,pndcg@10,0.0
4761,dl-19-official-input.idst_bert_p2.gz,766511,pndcg@10,0.0
4762,dl-19-official-input.idst_bert_p2.gz,789700,pndcg@10,0.0
4763,dl-19-official-input.idst_bert_p2.gz,792752,pndcg@10,0.0
4764,dl-19-official-input.idst_bert_p2.gz,794725,pndcg@10,0.0
4765,dl-19-official-input.idst_bert_p2.gz,805321,pndcg@10,0.0
4766,dl-19-official-input.idst_bert_p2.gz,833860,pndcg@10,0.9229456551107169
4767,dl-19-official-input.idst_bert_p2.gz,835929,pndcg@10,0.0
4768,dl-19-official-input.idst_bert_p2.gz,855410,pndcg@10,1.0
4769,dl-19-official-input.idst_bert_p2.gz,855434,pndcg@10,0.0
4770,dl-19-official-input.idst_bert_p2.gz,87181,pndcg@10,0.9897119920294625
4771,dl-19-official-input.idst_bert_p2.gz,87452,pndcg@10,0.8234514669244026
4772,dl-19-official-input.idst_bert_p2.gz,88073,pndcg@10,0.0
4773,dl-19-official-input.idst_bert_p2.gz,883785,pndcg@10,0.0
4774,dl-19-official-input.idst_bert_p2.gz,885490,pndcg@10,0.0
4775,dl-19-official-input.idst_bert_p2.gz,89928,pndcg@10,0.0
4776,dl-19-official-input.idst_bert_p2.gz,903469,pndcg@10,0.0
4777,dl-19-official-input.idst_bert_p2.gz,904965,pndcg@10,0.0
4778,dl-19-official-input.idst_bert_p2.gz,912070,pndcg@10,0.0
4779,dl-19-official-input.idst_bert_p2.gz,915593,pndcg@10,0.9692238655426314
4780,dl-19-official-input.idst_bert_p2.gz,929033,pndcg@10,0.0
4781,dl-19-official-input.idst_bert_p2.gz,952774,pndcg@10,0.0
4782,dl-19-official-input.idst_bert_p2.gz,953067,pndcg@10,0.0
4783,dl-19-official-input.idst_bert_p2.gz,962179,pndcg@10,0.9937947856332161
4784,dl-19-official-input.idst_bert_p2.gz,964223,pndcg@10,0.0
4785,dl-19-official-input.idst_bert_p2.gz,966413,pndcg@10,0.0
4786,dl-19-official-input.idst_bert_p2.gz,972007,pndcg@10,0.0
4787,dl-19-official-input.idst_bert_p3.gz,1005165,pndcg@10,0.0
4788,dl-19-official-input.idst_bert_p3.gz,100983,pndcg@10,0.0
4789,dl-19-official-input.idst_bert_p3.gz,101169,pndcg@10,0.0
4790,dl-19-official-input.idst_bert_p3.gz,1012021,pndcg@10,0.0
4791,dl-19-official-input.idst_bert_p3.gz,1014126,pndcg@10,0.0
4792,dl-19-official-input.idst_bert_p3.gz,1037798,pndcg@10,0.43067655807339306
4793,dl-19-official-input.idst_bert_p3.gz,1044797,pndcg@10,0.0
4794,dl-19-official-input.idst_bert_p3.gz,1047259,pndcg@10,0.0
4795,dl-19-official-input.idst_bert_p3.gz,1047902,pndcg@10,0.0
4796,dl-19-official-input.idst_bert_p3.gz,104861,pndcg@10,1.0
4797,dl-19-official-input.idst_bert_p3.gz,1055865,pndcg@10,0.0
4798,dl-19-official-input.idst_bert_p3.gz,1056204,pndcg@10,0.0
4799,dl-19-official-input.idst_bert_p3.gz,1059231,pndcg@10,0.0
4800,dl-19-official-input.idst_bert_p3.gz,1063750,pndcg@10,0.8151432939468453
4801,dl-19-official-input.idst_bert_p3.gz,1103528,pndcg@10,0.0
4802,dl-19-official-input.idst_bert_p3.gz,1103812,pndcg@10,0.8890960407715327
4803,dl-19-official-input.idst_bert_p3.gz,1104031,pndcg@10,0.0
4804,dl-19-official-input.idst_bert_p3.gz,1104492,pndcg@10,0.0
4805,dl-19-official-input.idst_bert_p3.gz,1105095,pndcg@10,0.0
4806,dl-19-official-input.idst_bert_p3.gz,1105103,pndcg@10,0.0
4807,dl-19-official-input.idst_bert_p3.gz,1106007,pndcg@10,0.9673081556494794
4808,dl-19-official-input.idst_bert_p3.gz,1106293,pndcg@10,0.0
4809,dl-19-official-input.idst_bert_p3.gz,1107988,pndcg@10,0.0
4810,dl-19-official-input.idst_bert_p3.gz,1108100,pndcg@10,0.0
4811,dl-19-official-input.idst_bert_p3.gz,1108307,pndcg@10,0.0
4812,dl-19-official-input.idst_bert_p3.gz,1108939,pndcg@10,0.0
4813,dl-19-official-input.idst_bert_p3.gz,11096,pndcg@10,0.0
4814,dl-19-official-input.idst_bert_p3.gz,1109818,pndcg@10,0.0
4815,dl-19-official-input.idst_bert_p3.gz,1110199,pndcg@10,0.9568894506765958
4816,dl-19-official-input.idst_bert_p3.gz,1111546,pndcg@10,0.0
4817,dl-19-official-input.idst_bert_p3.gz,1111906,pndcg@10,0.0
4818,dl-19-official-input.idst_bert_p3.gz,1112341,pndcg@10,0.9693165036065889
4819,dl-19-official-input.idst_bert_p3.gz,1112389,pndcg@10,0.0
4820,dl-19-official-input.idst_bert_p3.gz,1113437,pndcg@10,0.7764076975169012
4821,dl-19-official-input.idst_bert_p3.gz,1114563,pndcg@10,0.0
4822,dl-19-official-input.idst_bert_p3.gz,1114646,pndcg@10,0.9915400341920407
4823,dl-19-official-input.idst_bert_p3.gz,1114819,pndcg@10,1.0
4824,dl-19-official-input.idst_bert_p3.gz,1115392,pndcg@10,0.0
4825,dl-19-official-input.idst_bert_p3.gz,1115569,pndcg@10,0.0
4826,dl-19-official-input.idst_bert_p3.gz,1115776,pndcg@10,0.9681435968612995
4827,dl-19-official-input.idst_bert_p3.gz,1116052,pndcg@10,0.0
4828,dl-19-official-input.idst_bert_p3.gz,1116341,pndcg@10,0.0
4829,dl-19-official-input.idst_bert_p3.gz,1117099,pndcg@10,1.0
4830,dl-19-official-input.idst_bert_p3.gz,1117346,pndcg@10,0.0
4831,dl-19-official-input.idst_bert_p3.gz,1117387,pndcg@10,0.0
4832,dl-19-official-input.idst_bert_p3.gz,1119058,pndcg@10,0.0
4833,dl-19-official-input.idst_bert_p3.gz,1119075,pndcg@10,0.0
4834,dl-19-official-input.idst_bert_p3.gz,1119092,pndcg@10,0.0
4835,dl-19-official-input.idst_bert_p3.gz,1119729,pndcg@10,0.0
4836,dl-19-official-input.idst_bert_p3.gz,1119827,pndcg@10,0.0
4837,dl-19-official-input.idst_bert_p3.gz,1120447,pndcg@10,0.0
4838,dl-19-official-input.idst_bert_p3.gz,1120868,pndcg@10,0.0
4839,dl-19-official-input.idst_bert_p3.gz,1121166,pndcg@10,0.0
4840,dl-19-official-input.idst_bert_p3.gz,1121276,pndcg@10,0.0
4841,dl-19-official-input.idst_bert_p3.gz,1121402,pndcg@10,1.0
4842,dl-19-official-input.idst_bert_p3.gz,1121709,pndcg@10,0.9727262528244819
4843,dl-19-official-input.idst_bert_p3.gz,1121986,pndcg@10,0.0
4844,dl-19-official-input.idst_bert_p3.gz,1122461,pndcg@10,0.0
4845,dl-19-official-input.idst_bert_p3.gz,1123581,pndcg@10,0.0
4846,dl-19-official-input.idst_bert_p3.gz,1124145,pndcg@10,0.0
4847,dl-19-official-input.idst_bert_p3.gz,1124210,pndcg@10,0.9120242152321321
4848,dl-19-official-input.idst_bert_p3.gz,1124464,pndcg@10,0.0
4849,dl-19-official-input.idst_bert_p3.gz,1124979,pndcg@10,0.0
4850,dl-19-official-input.idst_bert_p3.gz,1125225,pndcg@10,0.0
4851,dl-19-official-input.idst_bert_p3.gz,1126206,pndcg@10,0.0
4852,dl-19-official-input.idst_bert_p3.gz,1126813,pndcg@10,0.0
4853,dl-19-official-input.idst_bert_p3.gz,1126814,pndcg@10,0.0
4854,dl-19-official-input.idst_bert_p3.gz,1127622,pndcg@10,0.0
4855,dl-19-official-input.idst_bert_p3.gz,1127893,pndcg@10,0.0
4856,dl-19-official-input.idst_bert_p3.gz,1128373,pndcg@10,0.0
4857,dl-19-official-input.idst_bert_p3.gz,1128856,pndcg@10,0.0
4858,dl-19-official-input.idst_bert_p3.gz,1129237,pndcg@10,0.9311717582575235
4859,dl-19-official-input.idst_bert_p3.gz,1129828,pndcg@10,0.0
4860,dl-19-official-input.idst_bert_p3.gz,1132213,pndcg@10,0.0
4861,dl-19-official-input.idst_bert_p3.gz,1133167,pndcg@10,0.9508310818353766
4862,dl-19-official-input.idst_bert_p3.gz,1133249,pndcg@10,0.0
4863,dl-19-official-input.idst_bert_p3.gz,1133328,pndcg@10,0.0
4864,dl-19-official-input.idst_bert_p3.gz,1133418,pndcg@10,0.0
4865,dl-19-official-input.idst_bert_p3.gz,1134138,pndcg@10,0.0
4866,dl-19-official-input.idst_bert_p3.gz,1134463,pndcg@10,0.0
4867,dl-19-official-input.idst_bert_p3.gz,1134787,pndcg@10,0.0
4868,dl-19-official-input.idst_bert_p3.gz,1135377,pndcg@10,0.0
4869,dl-19-official-input.idst_bert_p3.gz,1136427,pndcg@10,0.0
4870,dl-19-official-input.idst_bert_p3.gz,117831,pndcg@10,0.0
4871,dl-19-official-input.idst_bert_p3.gz,130510,pndcg@10,0.974132205491834
4872,dl-19-official-input.idst_bert_p3.gz,131651,pndcg@10,0.0
4873,dl-19-official-input.idst_bert_p3.gz,131843,pndcg@10,1.0
4874,dl-19-official-input.idst_bert_p3.gz,133358,pndcg@10,0.0
4875,dl-19-official-input.idst_bert_p3.gz,138632,pndcg@10,0.0
4876,dl-19-official-input.idst_bert_p3.gz,146187,pndcg@10,0.8299335707793147
4877,dl-19-official-input.idst_bert_p3.gz,148538,pndcg@10,0.9188231536009503
4878,dl-19-official-input.idst_bert_p3.gz,156493,pndcg@10,0.8539380476755157
4879,dl-19-official-input.idst_bert_p3.gz,165633,pndcg@10,0.0
4880,dl-19-official-input.idst_bert_p3.gz,168216,pndcg@10,0.9823876916161383
4881,dl-19-official-input.idst_bert_p3.gz,180442,pndcg@10,0.0
4882,dl-19-official-input.idst_bert_p3.gz,182539,pndcg@10,0.9154690441477004
4883,dl-19-official-input.idst_bert_p3.gz,183378,pndcg@10,1.0
4884,dl-19-official-input.idst_bert_p3.gz,190044,pndcg@10,0.0
4885,dl-19-official-input.idst_bert_p3.gz,19335,pndcg@10,0.843994999621168
4886,dl-19-official-input.idst_bert_p3.gz,194013,pndcg@10,0.0
4887,dl-19-official-input.idst_bert_p3.gz,199143,pndcg@10,0.0
4888,dl-19-official-input.idst_bert_p3.gz,203318,pndcg@10,0.0
4889,dl-19-official-input.idst_bert_p3.gz,20455,pndcg@10,0.0
4890,dl-19-official-input.idst_bert_p3.gz,207786,pndcg@10,0.880094450017671
4891,dl-19-official-input.idst_bert_p3.gz,240053,pndcg@10,0.0
4892,dl-19-official-input.idst_bert_p3.gz,25129,pndcg@10,0.0
4893,dl-19-official-input.idst_bert_p3.gz,264014,pndcg@10,0.9757533847468887
4894,dl-19-official-input.idst_bert_p3.gz,264403,pndcg@10,0.0
4895,dl-19-official-input.idst_bert_p3.gz,277780,pndcg@10,0.0
4896,dl-19-official-input.idst_bert_p3.gz,278813,pndcg@10,0.0
4897,dl-19-official-input.idst_bert_p3.gz,287683,pndcg@10,0.0
4898,dl-19-official-input.idst_bert_p3.gz,291865,pndcg@10,0.0
4899,dl-19-official-input.idst_bert_p3.gz,292906,pndcg@10,0.0
4900,dl-19-official-input.idst_bert_p3.gz,301524,pndcg@10,0.0
4901,dl-19-official-input.idst_bert_p3.gz,306076,pndcg@10,0.0
4902,dl-19-official-input.idst_bert_p3.gz,315637,pndcg@10,0.0
4903,dl-19-official-input.idst_bert_p3.gz,321441,pndcg@10,0.0
4904,dl-19-official-input.idst_bert_p3.gz,324211,pndcg@10,0.0
4905,dl-19-official-input.idst_bert_p3.gz,335594,pndcg@10,0.0
4906,dl-19-official-input.idst_bert_p3.gz,351697,pndcg@10,0.0
4907,dl-19-official-input.idst_bert_p3.gz,359349,pndcg@10,0.82782689424719
4908,dl-19-official-input.idst_bert_p3.gz,364142,pndcg@10,0.0
4909,dl-19-official-input.idst_bert_p3.gz,398483,pndcg@10,0.0
4910,dl-19-official-input.idst_bert_p3.gz,405717,pndcg@10,0.7101105540132947
4911,dl-19-official-input.idst_bert_p3.gz,40578,pndcg@10,0.0
4912,dl-19-official-input.idst_bert_p3.gz,421756,pndcg@10,0.0
4913,dl-19-official-input.idst_bert_p3.gz,423273,pndcg@10,0.0
4914,dl-19-official-input.idst_bert_p3.gz,427578,pndcg@10,0.0
4915,dl-19-official-input.idst_bert_p3.gz,432930,pndcg@10,0.0
4916,dl-19-official-input.idst_bert_p3.gz,433234,pndcg@10,0.0
4917,dl-19-official-input.idst_bert_p3.gz,436600,pndcg@10,0.0
4918,dl-19-official-input.idst_bert_p3.gz,443396,pndcg@10,0.9391652546529778
4919,dl-19-official-input.idst_bert_p3.gz,451602,pndcg@10,0.8718323097310791
4920,dl-19-official-input.idst_bert_p3.gz,452431,pndcg@10,0.0
4921,dl-19-official-input.idst_bert_p3.gz,474735,pndcg@10,0.0
4922,dl-19-official-input.idst_bert_p3.gz,478605,pndcg@10,0.0
4923,dl-19-official-input.idst_bert_p3.gz,47923,pndcg@10,0.7748624298666799
4924,dl-19-official-input.idst_bert_p3.gz,479871,pndcg@10,0.0
4925,dl-19-official-input.idst_bert_p3.gz,489204,pndcg@10,0.7911621477060748
4926,dl-19-official-input.idst_bert_p3.gz,490595,pndcg@10,0.76348761252469
4927,dl-19-official-input.idst_bert_p3.gz,494835,pndcg@10,0.0
4928,dl-19-official-input.idst_bert_p3.gz,499920,pndcg@10,0.0
4929,dl-19-official-input.idst_bert_p3.gz,500575,pndcg@10,0.0
4930,dl-19-official-input.idst_bert_p3.gz,502261,pndcg@10,0.0
4931,dl-19-official-input.idst_bert_p3.gz,507445,pndcg@10,0.0
4932,dl-19-official-input.idst_bert_p3.gz,523270,pndcg@10,0.0
4933,dl-19-official-input.idst_bert_p3.gz,527433,pndcg@10,0.8604925133305156
4934,dl-19-official-input.idst_bert_p3.gz,53175,pndcg@10,0.0
4935,dl-19-official-input.idst_bert_p3.gz,532603,pndcg@10,0.0
4936,dl-19-official-input.idst_bert_p3.gz,541571,pndcg@10,0.0
4937,dl-19-official-input.idst_bert_p3.gz,551040,pndcg@10,0.0
4938,dl-19-official-input.idst_bert_p3.gz,554515,pndcg@10,0.0
4939,dl-19-official-input.idst_bert_p3.gz,564054,pndcg@10,0.0
4940,dl-19-official-input.idst_bert_p3.gz,573724,pndcg@10,0.8734265981847791
4941,dl-19-official-input.idst_bert_p3.gz,574575,pndcg@10,0.0
4942,dl-19-official-input.idst_bert_p3.gz,588587,pndcg@10,0.0
4943,dl-19-official-input.idst_bert_p3.gz,600573,pndcg@10,0.0
4944,dl-19-official-input.idst_bert_p3.gz,60235,pndcg@10,0.0
4945,dl-19-official-input.idst_bert_p3.gz,634428,pndcg@10,0.0
4946,dl-19-official-input.idst_bert_p3.gz,645693,pndcg@10,0.0
4947,dl-19-official-input.idst_bert_p3.gz,646207,pndcg@10,0.0
4948,dl-19-official-input.idst_bert_p3.gz,654723,pndcg@10,0.0
4949,dl-19-official-input.idst_bert_p3.gz,662372,pndcg@10,0.0
4950,dl-19-official-input.idst_bert_p3.gz,671071,pndcg@10,0.0
